#1.WindSpeed,#1.WindSpeedMax,#1.WindDirection,#1.AirTemperature,#1.AirPressure,#1.AirHumidity,#5.WindSpeed,#5.WindSpeedMax,#5.WindDirection,#5.AirTemperature,#5.AirPressure,#5.AirHumidity,#10.WindSpeed,#10.WindSpeedMax,#10.WindDirection,#10.AirTemperature,#10.AirPressure,#10.AirHumidity,#14.WindSpeed,#14.WindSpeedMax,#14.WindDirection,#14.AirTemperature,#14.AirPressure,#14.AirHumidity,#18.WindSpeed,#18.WindSpeedMax,#18.WindDirection,#18.AirTemperature,#18.AirPressure,#18.AirHumidity
6.659999,7.673333,37.86666,25.4,1014.427,70.87332,0.9733333,1.593333,247.2667,23.25334,1010.993,73.93333,1.46,1.853333,188.1333,21.78666,1011.593,80.69334,1.514286,2.007143,229.6429,23.34286,1011.729,79.28571,1.506667,1.966666,154.1333,24.78667,1011.653,67.43333
5.407143,6.114287,40.5,25.49286,1014.536,71.21429,1.092857,1.471429,261.2143,23.10715,1010.936,74.41429,1.021429,1.264286,140.6429,22.1,1011.557,80.04286,1.621429,2.157143,270.0714,23.4,1011.736,79.62858,1.033333,1.506667,285,24.52,1011.647,67.09333
4.935714,6.578572,31.78572,25.5,1014.529,70.92143,0.8357143,1.621428,200.5714,23.07143,1010.929,74.8,1.242857,1.4,161.8571,22.29286,1011.679,79.99285,1.94,2.333333,263.1333,23.43333,1011.74,79.77999,1.026667,1.286667,235.2667,24.4,1011.653,67.96
4.74,6.253334,32.06667,25.53333,1014.587,70.7,0.7642856,1.164286,208.5714,23,1010.979,75.30714,0.7266667,1.126667,177.2667,22.74,1011.567,78.43333,2.007143,2.4,232.9286,23.5,1011.714,79.59285,1.4,1.653333,269.8,24.27334,1011.687,68.14
5.085714,6.35,35.14286,25.6,1014.507,70.44286,1.453333,1.813333,296.1333,23.03333,1010.873,75.99333,0.6357142,0.7214288,134.9286,22.92143,1011.521,77.89287,1.85,2.5,232.5714,23.5,1011.643,79.82143,1.646667,1.806666,265.3333,24.11334,1011.587,68.55999
4.357143,6.542857,23.14286,25.6,1014.372,70.29285,1.65,2.1,244.7857,23.26429,1010.75,75.82857,1.078571,1.242857,93.35714,23.07143,1011.4,78.02857,1.614285,2.4,247.8571,23.5,1011.536,79.87144,0.8,1.12,248.4667,24,1011.48,69.24001
5.107143,6.05,37.85714,25.62143,1014.422,70.42857,0.7214286,1.45,244.5,23.58572,1010.786,74.80714,0.6785714,1.235714,108.2143,23.15714,1011.207,77.45,0.74,1.44,186.7333,23.5,1011.56,80.09333,1.1,1.266667,266.6,24,1011.5,69.82666
6.28,7.193333,38.26667,25.73334,1014.313,70.2,0.78,0.9666666,300.6667,23.6,1010.72,74.72666,0.5666667,0.86,157.0667,22.82667,1011.16,78.40666,1.385714,1.792857,221.5,23.40714,1011.521,80.17857,1.046667,1.346667,232.8,24.03333,1011.48,70.39333
6.057143,7.214284,40.85714,25.7,1014.286,70.3,1,1.285714,242.5714,23.6,1010.757,74.70715,0.7928572,1.178571,147.6429,22.5,1011.064,80.12142,1.157143,1.871429,177.2143,23.4,1011.528,80.05714,0.98,1.36,140.8667,24.17334,1011.46,70.82666
6.685714,7.442857,40.07143,25.69286,1014.257,70.2,0.6428572,0.8928572,175.7143,23.62143,1010.679,75.05,1.742857,2.4,84.85714,22.42857,1011.15,81.40714,0.5666667,0.8666667,222.8667,23.40666,1011.453,80.34666,0.92,1.06,188.9333,24.21333,1011.407,70.92001
